Tweet text,labels,hashtag,cleaned_text,tokenized_lemmatized_text
If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow ,0,"['monday', 'horrible', 'face', 'punch', 'fight', 'joke', 'like', 'firstworldproblems', 'need', 'coffee', 'asap', 'follow']",if monday face i punch,"['if', 'monday', 'face', 'i', 'punch']"
Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH ,2,[],don t chase fame nif you re going nto resent it nwhen starts nchasing you nwrdsmth,"['don', 't', 'chase', 'fame', 'nif', 'you', 're', 'going', 'nto', 'resent', 'it', 'nwhen', 'start', 'nchasing', 'you', 'nwrdsmth']"
I hate those sugar cookies shit is awful ,0,[],i hate sugar cookies shit awful,"['i', 'hate', 'sugar', 'cooky', 'shit', 'awful']"
@user did you not learn from @user 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄 ,0,[],learn s viral insult ballet stop trying wrongfully stick models pointe shoes,"['learn', 's', 'viral', 'insult', 'ballet', 'stop', 'trying', 'wrongfully', 'stick', 'model', 'pointe', 'shoe']"
Like hello? I am your first born you must always laugh at my jokes. #offended ,0,['offended'],like hello i born laugh jokes ,"['like', 'hello', 'i', 'born', 'laugh', 'joke']"
"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer ",1,"['rocklandcounty', 'chef', 'appetizer']",ravis suffern ny great food new terrific atmosphere say twitter server free,"['ravis', 'suffern', 'ny', 'great', 'food', 'new', 'terrific', 'atmosphere', 'say', 'twitter', 'server', 'free']"
"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping. ",3,['depression'],oh i get over be happy don t think i ve tried thousands times already you re helping ,"['oh', 'i', 'get', 'over', 'be', 'happy', 'don', 't', 'think', 'i', 've', 'tried', 'thousand', 'time', 'already', 'you', 're', 'helping']"
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options.  ",3,[],it feels like houses us with basic requirements i have literally options ,"['it', 'feel', 'like', 'house', 'u', 'with', 'basic', 'requirement', 'i', 'have', 'literally', 'option']"
don't give someone power by letting their words offend you ,2,[],don t power letting words offend,"['don', 't', 'power', 'letting', 'word', 'offend']"
Im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me ,3,[],im having real life conundrum cuz good spot mini hoop starting depress,"['im', 'having', 'real', 'life', 'conundrum', 'cuz', 'good', 'spot', 'mini', 'hoop', 'starting', 'depress']"
"The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay ",0,['ReformationDay'],the abysmal ignorance frivolity levity italian priests stupefied him roland bainton luther ,"['the', 'abysmal', 'ignorance', 'frivolity', 'levity', 'italian', 'priest', 'stupefied', 'him', 'roland', 'bainton', 'luther']"
#Taurus will react angrily when she can't take being provoked any longer. ,0,['Taurus'],react angrily can t provoked longer ,"['react', 'angrily', 'can', 't', 'provoked', 'longer']"
I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front. ,0,[],i don t care shape blues in nwe owe fucking hiding nlong overdue front ,"['i', 'don', 't', 'care', 'shape', 'blue', 'in', 'nwe', 'owe', 'fucking', 'hiding', 'nlong', 'overdue', 'front']"
BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots! ,0,"['Brown', 'rabid']",bang gordon accused abusing gazillion parrots ,"['bang', 'gordon', 'accused', 'abusing', 'gazillion', 'parrot']"
The new @user song is mega 💥 reminds me of @user #blues ,1,['blues'],the new song mega reminds,"['the', 'new', 'song', 'mega', 'reminds']"
@user  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue. ,0,[],the solution punish criminals that s way discourage crime circle continue ,"['the', 'solution', 'punish', 'criminal', 'that', 's', 'way', 'discourage', 'crime', 'circle', 'continue']"
@user worst thing is i have confimation from them  ,0,[],worst thing confimation,"['worst', 'thing', 'confimation']"
@user @user Looks like a rabid pack of inbreds. ,0,[],looks like rabid pack inbreds ,"['look', 'like', 'rabid', 'pack', 'inbreds']"
I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn ,3,['GBBO'],i don t think i work tomorrow val left i need day mourn,"['i', 'don', 't', 'think', 'i', 'work', 'tomorrow', 'val', 'left', 'i', 'need', 'day', 'mourn']"
the teams that face Barca and Bayern after a defeat are the ones who face the wrath ,0,[],teams face barca bayern defeat ones face wrath,"['team', 'face', 'barca', 'bayern', 'defeat', 'one', 'face', 'wrath']"
"@user yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and  ",0,"['muslims', 'islam', 'rape']",yeah whatever whahibbi sect know synonymous,"['yeah', 'whatever', 'whahibbi', 'sect', 'know', 'synonymous']"
@user @user you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim ,0,['Victim'],force neighbours pay that those people nerve ,"['force', 'neighbour', 'pay', 'that', 'those', 'people', 'nerve']"
The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye ,1,"['wptmain', 'bye']",the bubble officially burst boys beat trophy glory,"['the', 'bubble', 'officially', 'burst', 'boy', 'beat', 'trophy', 'glory']"
Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG ,0,[],undifferentiated patent closest patron braininess ideas incense offensive lineman whyanewg,"['undifferentiated', 'patent', 'closest', 'patron', 'braininess', 'idea', 'incense', 'offensive', 'lineman', 'whyanewg']"
@user I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended... ,0,[],i m offended stuff we re gettin situ folk moan polis snp happy snitch offended ,"['i', 'm', 'offended', 'stuff', 'we', 're', 'gettin', 'situ', 'folk', 'moan', 'polis', 'snp', 'happy', 'snitch', 'offended']"
Trump supports reach another level of irritation within me ,0,[],trump supports reach level irritation,"['trump', 'support', 'reach', 'level', 'irritation']"
"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent ",2,['BeDifferent'],people talk words sting handle differs them be like change culture ,"['people', 'talk', 'word', 'sting', 'handle', 'differs', 'them', 'be', 'like', 'change', 'culture']"
3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯 ,3,[],years today marks anniversary horrid westgate attack nairobi my heart lost family amp friends,"['year', 'today', 'mark', 'anniversary', 'horrid', 'westgate', 'attack', 'nairobi', 'my', 'heart', 'lost', 'family', 'amp', 'friend']"
@user love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies ,1,"['BlairWitch', 'blairwitchproject', 'horror', 'HorrorMovies']",love new movie n,"['love', 'new', 'movie', 'n']"
Watch this amazing live.ly broadcast by @user  #musically ,1,['musically'],watch amazing live ly broadcast,"['watch', 'amazing', 'live', 'ly', 'broadcast']"
My blood is boiling ,0,[],my blood boiling,"['my', 'blood', 'boiling']"
"It's my last week at CN! I'm gonna be sad to leave, but this will also be my first planned break since going into animation! ",3,[],it s week cn i m gonna sad leave planned break going animation ,"['it', 's', 'week', 'cn', 'i', 'm', 'gonna', 'sad', 'leave', 'planned', 'break', 'going', 'animation']"
$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes. ,1,[], fogo max pessimism yet has solid pe ratio restaurant let s catch level level comes ,"['fogo', 'max', 'pessimism', 'yet', 'ha', 'solid', 'pe', 'ratio', 'restaurant', 'let', 's', 'catch', 'level', 'level', 'come']"
@user can you at least just walk past her and break out into laughter ,1,[],walk past break laughter,"['walk', 'past', 'break', 'laughter']"
"@user Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly. ",1,['sparkling'],thank fantastic evening brilliant show truly talent night quickly ,"['thank', 'fantastic', 'evening', 'brilliant', 'show', 'truly', 'talent', 'night', 'quickly']"
sorry Main twitter im in depress ,3,[],sorry main twitter im depress,"['sorry', 'main', 'twitter', 'im', 'depress']"
"Anger, resentment, and hatred are the destroyer of your fortune today.' ",0,[],anger resentment hatred destroyer fortune today ,"['anger', 'resentment', 'hatred', 'destroyer', 'fortune', 'today']"
@user Anything is better than a Trump ramble. He is awful. Truly truly awful. ,0,[],anything better trump ramble he awful truly truly awful ,"['anything', 'better', 'trump', 'ramble', 'he', 'awful', 'truly', 'truly', 'awful']"
Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @user ,2,"['strengths', 'weaknesses']",do discouraged slowing sales market this test business model pinpoint ,"['do', 'discouraged', 'slowing', 'sale', 'market', 'this', 'test', 'business', 'model', 'pinpoint']"
Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia ,3,[],shanghais chief distracting levity pampa proper dingle carry away uudqujcia,"['shanghai', 'chief', 'distracting', 'levity', 'pampa', 'proper', 'dingle', 'carry', 'away', 'uudqujcia']"
@user Sweet!  ,1,[],sweet ,['sweet']
@user @user @user @user so you were owned by losers on Twitter  ,0,[],owned losers twitter,"['owned', 'loser', 'twitter']"
Take public opinion on revenge with Pakistan if govt is unable to decide. @user @user @user ,0,[],take public opinion revenge pakistan govt unable decide ,"['take', 'public', 'opinion', 'revenge', 'pakistan', 'govt', 'unable', 'decide']"
"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself ",0,"['live', 'win', 'afraid']",how fuck lives admiring everybody it try,"['how', 'fuck', 'life', 'admiring', 'everybody', 'it', 'try']"
Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo ,0,"['panic', 'gbbo']",saga when devices teles fail time bake,"['saga', 'when', 'device', 'teles', 'fail', 'time', 'bake']"
So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media  ,0,"['DesignatedSurvivor', 'media']",so going local news immediately turns smooth transition chaos a raging fire ,"['so', 'going', 'local', 'news', 'immediately', 'turn', 'smooth', 'transition', 'chaos', 'a', 'raging', 'fire']"
@user why you gotta use the dark skin emoji #offended ,0,['offended'],gotta use dark skin emoji,"['gotta', 'use', 'dark', 'skin', 'emoji']"
@user @user like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat ,0,"['fuming', 'medchat']",like going called cardiac arrest turned cut finger ,"['like', 'going', 'called', 'cardiac', 'arrest', 'turned', 'cut', 'finger']"
when you find out the initiative isn't even a thing 😧 #revenge ,0,['revenge'],initiative isn t thing,"['initiative', 'isn', 't', 'thing']"
I dread this drive every Wednesday 😩 ,3,[],i dread drive wednesday,"['i', 'dread', 'drive', 'wednesday']"
#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness ,2,['2'],complained head called despair god s mercy sins ask forgiveness,"['complained', 'head', 'called', 'despair', 'god', 's', 'mercy', 'sin', 'ask', 'forgiveness']"
"The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain ",2,[],the man pessimist knows much optimist it knows little n mark twain,"['the', 'man', 'pessimist', 'know', 'much', 'optimist', 'it', 'know', 'little', 'n', 'mark', 'twain']"
Circle K is dead to me. I hate your new slushie machine.  #livid ,0,['livid'],circle k dead me i hate new slushie machine ,"['circle', 'k', 'dead', 'me', 'i', 'hate', 'new', 'slushie', 'machine']"
Have the producers of @user ever been outside of their country? These are universal problems. #worldwide  ,0,['worldwide'],have producers outside country these universal problems ,"['have', 'producer', 'outside', 'country', 'these', 'universal', 'problem']"
@user how could I work with @user . ? #serious ,0,['serious'],i work ,"['i', 'work']"
@user @user  My heart goes out to that woman for the indignity of what she is sitting through. ,3,[],my heart goes woman indignity sitting through ,"['my', 'heart', 'go', 'woman', 'indignity', 'sitting', 'through']"
@user so what you mean to tell me is that.... glee is...... getting less........... gleeful? ,1,[],mean tell that glee is getting less gleeful ,"['mean', 'tell', 'that', 'glee', 'is', 'getting', 'le', 'gleeful']"
